Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month,Order Year
US-2024-102425,2024-09-09,2024-09-15,Standard Class,Joseph Davis,Consumer,United States,New York,East,Furniture,Chairs,662.8,6,0.1,-14.91,-0.022495473747736874,2024-09,2024
US-2023-102426,2023-07-30,2023-08-06,Standard Class,Joseph Rodriguez,Consumer,United States,Washington,West,Office Supplies,Paper,38.85,3,0.5,-5.75,-0.148005148005148,2023-07,2023
US-2024-102427,2024-08-13,2024-08-18,Standard Class,Jennifer Hernandez,Consumer,United States,Arizona,West,Office Supplies,Envelopes,103.39,9,0.0,21.58,0.20872424799303607,2024-08,2024
US-2022-102428,2022-06-13,2022-06-20,Second Class,Elizabeth Thomas,Home Office,United States,North Carolina,South,Office Supplies,Binders,53.81,9,0.5,-5.19,-0.0964504738896116,2022-06,2022
US-2022-102429,2022-10-30,2022-11-05,Standard Class,William Smith,Consumer,United States,Arizona,West,Technology,Copiers,450.24,5,0.3,-29.42,-0.06534292821606255,2022-10,2022
US-2024-102430,2024-04-17,2024-04-19,Standard Class,Karen Miller,Consumer,United States,Pennsylvania,East,Office Supplies,Art,18.74,1,0.5,-1.96,-0.10458911419423693,2024-04,2024
US-2022-102431,2022-04-28,2022-04-29,Standard Class,Elizabeth Williams,Consumer,United States,Texas,Central,Office Supplies,Paper,92.28,5,0.0,10.71,0.11605981794538363,2022-04,2022
US-2023-102432,2023-03-10,2023-03-16,Standard Class,Jennifer Williams,Corporate,United States,Washington,West,Office Supplies,Appliances,127.47,7,0.15,11.99,0.09406134776810231,2023-03,2023
US-2023-102433,2023-04-16,2023-04-20,Standard Class,William Jones,Consumer,United States,Georgia,South,Office Supplies,Paper,17.94,1,0.2,0.52,0.028985507246376812,2023-04,2023
US-2022-102434,2022-01-24,2022-01-26,Standard Class,David Wilson,Home Office,United States,Texas,Central,Office Supplies,Envelopes,116.41,4,0.15,13.39,0.1150244824327807,2022-01,2022
US-2022-102435,2022-11-03,2022-11-06,Standard Class,David Davis,Corporate,United States,Michigan,Central,Technology,Copiers,163.26,4,0.15,7.23,0.044285189268651236,2022-11,2022
US-2022-102436,2022-01-25,2022-01-30,Standard Class,Jennifer Hernandez,Home Office,United States,Wisconsin,Central,Technology,Accessories,133.78,1,0.2,13.47,0.1006876962176708,2022-01,2022
US-2022-102437,2022-07-27,2022-07-28,First Class,Charles Smith,Consumer,United States,North Carolina,South,Office Supplies,Storage,35.23,7,0.0,7.93,0.22509225092250923,2022-07,2022
US-2024-102438,2024-08-29,2024-09-05,Standard Class,Barbara Gonzalez,Consumer,United States,Michigan,Central,Office Supplies,Binders,65.48,7,0.0,15.02,0.2293830177153329,2024-08,2024
US-2023-102439,2023-01-22,2023-01-23,Same Day,Mary Thomas,Home Office,United States,Florida,South,Technology,Accessories,1172.2,4,0.0,194.98,0.16633680259341407,2023-01,2023
US-2022-102440,2022-02-17,2022-02-23,Standard Class,Mary Lopez,Consumer,United States,Massachusetts,East,Office Supplies,Storage,153.82,8,0.0,34.63,0.2251332726563516,2022-02,2022
US-2022-102441,2022-05-14,2022-05-15,Standard Class,John Martin,Corporate,United States,Pennsylvania,East,Office Supplies,Binders,82.97,4,0.15,1.02,0.012293600096420393,2022-05,2022
US-2023-102442,2023-06-20,2023-06-23,First Class,Karen Wilson,Home Office,United States,Massachusetts,East,Furniture,Tables,1036.68,8,0.1,-63.63,-0.06137863178608635,2023-06,2023
US-2023-102443,2023-07-15,2023-07-18,Second Class,Patricia Moore,Corporate,United States,Washington,West,Office Supplies,Paper,56.4,4,0.1,4.49,0.07960992907801419,2023-07,2023
US-2024-102444,2024-06-03,2024-06-10,First Class,Barbara Brown,Corporate,United States,Arizona,West,Office Supplies,Art,168.42,8,0.2,12.19,0.07237857736610855,2024-06,2024
US-2023-102445,2023-05-06,2023-05-08,Standard Class,Michael Lopez,Consumer,United States,Illinois,Central,Furniture,Bookcases,441.23,4,0.3,-53.08,-0.120300070258142,2023-05,2023
US-2023-102446,2023-12-19,2023-12-24,Standard Class,Jennifer Martinez,Corporate,United States,Florida,South,Office Supplies,Envelopes,154.74,9,0.0,28.51,0.1842445392270906,2023-12,2023
US-2023-102447,2023-01-28,2023-02-04,Standard Class,Sarah Williams,Home Office,United States,Texas,Central,Furniture,Tables,732.45,9,0.1,2.59,0.0035360775479554916,2023-01,2023
US-2022-102448,2022-01-09,2022-01-14,Standard Class,Joseph Thomas,Consumer,United States,Florida,South,Office Supplies,Paper,69.49,6,0.15,7.25,0.10433155849762557,2022-01,2022
US-2023-102449,2023-01-13,2023-01-20,Standard Class,William Garcia,Corporate,United States,Ohio,Central,Office Supplies,Envelopes,139.12,7,0.1,19.26,0.1384416331224842,2023-01,2023
US-2022-102450,2022-10-28,2022-11-02,Standard Class,Thomas Jackson,Corporate,United States,Massachusetts,East,Office Supplies,Labels,15.23,2,0.2,1.36,0.08929743926460933,2022-10,2022
US-2022-102451,2022-07-31,2022-08-02,Standard Class,Jessica Moore,Home Office,United States,Ohio,Central,Furniture,Bookcases,511.71,6,0.1,4.45,0.008696331906744055,2022-07,2022
US-2023-102452,2023-08-13,2023-08-17,Second Class,Jennifer Rodriguez,Corporate,United States,Pennsylvania,East,Technology,Phones,1006.73,4,0.15,26.51,0.026332780387988836,2023-08,2023
US-2023-102453,2023-06-11,2023-06-14,Standard Class,Susan Gonzalez,Corporate,United States,Illinois,Central,Office Supplies,Paper,111.07,8,0.15,6.61,0.05951201944719547,2023-06,2023
US-2024-102454,2024-04-29,2024-05-05,Same Day,Linda Williams,Consumer,United States,Illinois,Central,Furniture,Furnishings,676.47,7,0.1,-47.66,-0.07045397430780374,2024-04,2024
US-2024-102455,2024-04-08,2024-04-10,Standard Class,William Hernandez,Home Office,United States,Oregon,West,Technology,Accessories,1180.73,7,0.4,-113.44,-0.096076156276202,2024-04,2024
US-2022-102456,2022-03-05,2022-03-12,First Class,Patricia Thomas,Consumer,United States,Washington,West,Office Supplies,Supplies,32.06,3,0.0,5.04,0.15720524017467247,2022-03,2022
US-2022-102457,2022-04-08,2022-04-11,Standard Class,Patricia Thomas,Consumer,United States,Arizona,West,Technology,Machines,145.97,3,0.3,4.65,0.0318558607933137,2022-04,2022
US-2022-102458,2022-11-29,2022-11-30,Standard Class,Patricia Lopez,Consumer,United States,New Jersey,East,Office Supplies,Paper,21.07,1,0.15,1.12,0.053156146179401995,2022-11,2022
US-2024-102459,2024-09-25,2024-09-29,Standard Class,Sarah Taylor,Corporate,United States,Tennessee,South,Technology,Machines,449.7,4,0.2,8.91,0.01981320880587058,2024-09,2024
US-2024-102460,2024-04-08,2024-04-09,Standard Class,Michael Brown,Consumer,United States,Illinois,Central,Office Supplies,Labels,54.68,4,0.1,7.55,0.1380760790051207,2024-04,2024
US-2023-102461,2023-07-09,2023-07-10,Second Class,Mary Miller,Consumer,United States,Virginia,East,Furniture,Bookcases,194.85,2,0.0,9.99,0.051270207852194,2023-07,2023
US-2023-102462,2023-08-20,2023-08-24,Standard Class,Jennifer Anderson,Consumer,United States,Washington,West,Technology,Accessories,667.35,6,0.4,-69.6,-0.10429309957293773,2023-08,2023
US-2022-102463,2022-07-23,2022-07-26,Standard Class,Joseph Brown,Corporate,United States,North Carolina,South,Furniture,Furnishings,935.95,7,0.15,-12.45,-0.013301992627811314,2022-07,2022
US-2023-102464,2023-06-02,2023-06-04,Standard Class,Susan Williams,Consumer,United States,New York,East,Office Supplies,Storage,72.87,4,0.2,4.56,0.06257719226018937,2023-06,2023
US-2022-102465,2022-12-02,2022-12-05,Standard Class,Michael Williams,Corporate,United States,Georgia,South,Furniture,Tables,247.09,4,0.2,-20.67,-0.08365372941033632,2022-12,2022
US-2022-102466,2022-12-03,2022-12-04,Standard Class,Elizabeth Jones,Consumer,United States,Oregon,West,Office Supplies,Paper,14.54,1,0.15,1.38,0.09491059147180192,2022-12,2022
US-2024-102467,2024-07-02,2024-07-04,First Class,Unknown Customer,Corporate,United States,California,West,Office Supplies,Art,83.55,4,0.1,11.64,0.13931777378815083,2024-07,2024
US-2023-102468,2023-04-28,2023-05-03,Standard Class,Patricia Brown,Consumer,United States,Florida,South,Technology,Copiers,613.84,5,0.0,80.65,0.13138602893262089,2023-04,2023
US-2023-102469,2023-05-31,2023-06-03,Standard Class,Jessica Brown,Corporate,United States,Arizona,West,Office Supplies,Appliances,56.03,4,0.1,10.46,0.1866857040870962,2023-05,2023
US-2023-102470,2023-02-01,2023-02-02,Second Class,Jessica Lopez,Consumer,United States,Wisconsin,Central,Furniture,Furnishings,666.13,8,0.5,-207.5,-0.3115007581102788,2023-02,2023
US-2023-102471,2023-11-14,2023-11-20,First Class,Barbara Thomas,Home Office,United States,Virginia,East,Office Supplies,Labels,18.92,2,0.1,2.91,0.15380549682875264,2023-11,2023
US-2022-102472,2022-12-24,2022-12-26,Standard Class,Elizabeth Jones,Consumer,United States,Ohio,Central,Technology,Machines,284.6,2,0.1,36.77,0.1291988756148981,2022-12,2022
US-2022-102473,2022-01-04,2022-01-08,Standard Class,Jennifer Thomas,Home Office,United States,Texas,Central,Furniture,Furnishings,7.37,2,0.1,0.33,0.04477611940298508,2022-01,2022
US-2022-102474,2022-05-02,2022-05-07,First Class,Mary Anderson,Corporate,United States,Arizona,West,Office Supplies,Envelopes,14.1,1,0.0,2.62,0.18581560283687945,2022-05,2022
US-2023-102475,2023-08-12,2023-08-19,Standard Class,John Martin,Home Office,United States,Pennsylvania,East,Office Supplies,Storage,65.7,3,0.2,8.68,0.13211567732115675,2023-08,2023
US-2022-102476,2022-09-22,2022-09-26,Standard Class,Charles Rodriguez,Corporate,United States,Illinois,Central,Office Supplies,Supplies,111.53,5,0.2,6.77,0.0607011566394692,2022-09,2022
US-2023-102477,2023-12-03,2023-12-09,Second Class,David Miller,Consumer,United States,Oregon,West,Technology,Phones,828.19,4,0.1,52.17,0.06299279150919475,2023-12,2023
US-2022-102478,2022-11-04,2022-11-11,Standard Class,Thomas Jackson,Corporate,United States,New Jersey,East,Office Supplies,Labels,166.79,7,0.15,5.76,0.034534444511061815,2022-11,2022
US-2023-102479,2023-03-16,2023-03-22,Standard Class,Joseph Thomas,Home Office,United States,New Jersey,East,Office Supplies,Appliances,156.71,7,0.0,47.69,0.3043200816795354,2023-03,2023
US-2023-102480,2023-02-16,2023-02-19,Standard Class,John Wilson,Home Office,United States,North Carolina,South,Office Supplies,Supplies,46.66,6,0.0,10.98,0.2353193313330476,2023-02,2023
US-2023-102481,2023-03-05,2023-03-09,Standard Class,Richard Garcia,Corporate,United States,Michigan,Central,Office Supplies,Labels,42.06,3,0.0,6.22,0.1478839752734189,2023-03,2023
US-2022-102482,2022-04-24,2022-04-28,Standard Class,Karen Johnson,Consumer,United States,New Jersey,East,Technology,Machines,1054.46,8,0.0,84.31,0.07995561709310926,2022-04,2022
US-2024-102483,2024-08-17,2024-08-20,Second Class,Jessica Gonzalez,Corporate,United States,Michigan,Central,Technology,Phones,872.29,8,0.15,25.54,0.02927925345928533,2024-08,2024
US-2024-102484,2024-07-17,2024-07-20,Standard Class,Jennifer Thomas,Corporate,United States,Arizona,West,Office Supplies,Labels,56.35,2,0.2,5.93,0.10523513753327417,2024-07,2024
US-2023-102485,2023-03-13,2023-03-16,First Class,Charles Brown,Home Office,United States,Tennessee,South,Furniture,Bookcases,698.34,9,0.2,-57.88,-0.0828822636538076,2023-03,2023
US-2022-102486,2022-07-11,2022-07-13,Standard Class,Elizabeth Williams,Home Office,United States,Pennsylvania,East,Technology,Phones,1318.44,6,0.2,119.64,0.09074360607991262,2022-07,2022
US-2023-102487,2023-06-02,2023-06-05,Standard Class,Mary Johnson,Consumer,United States,Nevada,West,Office Supplies,Art,36.92,2,0.0,9.75,0.2640845070422535,2023-06,2023
US-2024-102488,2024-01-25,2024-01-27,First Class,Patricia Thomas,Consumer,United States,New Jersey,East,Office Supplies,Paper,75.66,5,0.0,15.53,0.20526037536346814,2024-01,2024
US-2022-102489,2022-12-09,2022-12-14,Standard Class,Barbara Martinez,Consumer,United States,North Carolina,South,Office Supplies,Binders,96.01,4,0.0,26.95,0.280699927090928,2022-12,2022
US-2024-102490,2024-09-21,2024-09-22,Standard Class,Jessica Taylor,Consumer,United States,Georgia,South,Office Supplies,Envelopes,28.72,5,0.5,-1.78,-0.06197771587743733,2024-09,2024
US-2022-102491,2022-04-10,2022-04-16,Second Class,Robert Lopez,Consumer,United States,Pennsylvania,East,Furniture,Tables,529.49,5,0.2,-69.13,-0.13055959508206008,2022-04,2022
US-2023-102492,2023-08-23,2023-08-28,Second Class,Michael Wilson,Consumer,United States,Texas,Central,Office Supplies,Labels,19.52,4,0.2,0.36,0.018442622950819672,2023-08,2023
US-2023-102493,2023-06-22,2023-06-27,Second Class,Joseph Johnson,Consumer,United States,Wisconsin,Central,Office Supplies,Envelopes,148.7,8,0.0,18.7,0.12575655682582382,2023-06,2023
US-2022-102494,2022-05-24,2022-05-30,Standard Class,Charles Hernandez,Home Office,United States,Massachusetts,East,Furniture,Furnishings,253.56,3,0.15,-7.61,-0.030012620287111533,2022-05,2022
US-2022-102495,2022-05-19,2022-05-26,First Class,John Miller,Corporate,United States,Tennessee,South,Technology,Copiers,538.98,5,0.1,18.71,0.03471371850532488,2022-05,2022
US-2023-102496,2023-11-03,2023-11-08,Standard Class,Thomas Davis,Corporate,United States,Washington,West,Office Supplies,Supplies,25.25,1,0.0,3.29,0.1302970297029703,2023-11,2023
US-2024-102497,2024-04-07,2024-04-10,Same Day,Jessica Gonzalez,Home Office,United States,Massachusetts,East,Office Supplies,Appliances,25.09,2,0.0,5.37,0.21402949382223993,2024-04,2024
US-2022-102498,2022-06-06,2022-06-11,First Class,Michael Taylor,Home Office,United States,Pennsylvania,East,Office Supplies,Appliances,41.71,2,0.3,-0.37,-0.008870774394629586,2022-06,2022
US-2022-102499,2022-08-14,2022-08-20,First Class,Charles Garcia,Consumer,United States,Virginia,East,Furniture,Chairs,689.07,8,0.2,11.66,0.0169213577720696,2022-08,2022
US-2022-102500,2022-11-13,2022-11-15,Standard Class,Karen Williams,Home Office,United States,Michigan,Central,Office Supplies,Labels,143.18,5,0.15,-3.09,-0.021581226428272104,2022-11,2022
US-2022-102501,2022-12-04,2022-12-10,Standard Class,Mary Lopez,Consumer,United States,Alabama,South,Furniture,Chairs,46.41,8,0.2,-4.0,-0.08618832148243914,2022-12,2022
US-2022-102502,2022-06-05,2022-06-12,Standard Class,Barbara Lopez,Corporate,United States,Washington,West,Office Supplies,Storage,186.75,9,0.0,36.62,0.19609103078982595,2022-06,2022
US-2023-102503,2023-02-02,2023-02-04,Same Day,Jessica Thomas,Corporate,United States,Washington,West,Office Supplies,Appliances,148.36,9,0.5,-18.81,-0.12678619574009165,2023-02,2023
US-2022-102504,2022-03-09,2022-03-14,Standard Class,Karen Johnson,Consumer,United States,Georgia,South,Technology,Copiers,44.34,1,0.15,-0.45,-0.010148849797023003,2022-03,2022
US-2023-102505,2023-03-24,2023-03-27,Standard Class,Michael Martin,Home Office,United States,North Carolina,South,Technology,Copiers,863.72,6,0.3,-48.23,-0.05583985550872968,2023-03,2023
US-2022-102506,2022-03-07,2022-03-11,Standard Class,Karen Jackson,Corporate,United States,New Jersey,East,Office Supplies,Appliances,27.35,1,0.1,3.66,0.13382084095063984,2022-03,2022
US-2022-102507,2022-06-06,2022-06-09,Standard Class,William Davis,Corporate,United States,Pennsylvania,East,Office Supplies,Supplies,83.12,5,0.1,6.75,0.08120789220404234,2022-06,2022
US-2024-102508,2024-03-12,2024-03-18,Standard Class,Elizabeth Lopez,Corporate,United States,Texas,Central,Office Supplies,Labels,84.82,8,0.15,3.29,0.038788021692996937,2024-03,2024
US-2023-102509,2023-07-27,2023-07-31,First Class,Joseph Brown,Corporate,United States,New Jersey,East,Office Supplies,Appliances,20.14,3,0.1,0.86,0.04270109235352532,2023-07,2023
US-2022-102510,2022-02-25,2022-03-04,Standard Class,Jennifer Miller,Corporate,United States,Pennsylvania,East,Technology,Machines,683.72,3,0.1,29.1,0.04256128239630258,2022-02,2022
US-2023-102511,2023-06-18,2023-06-24,Standard Class,Linda Taylor,Home Office,United States,Florida,South,Office Supplies,Art,91.98,9,0.1,15.78,0.1715590345727332,2023-06,2023
US-2024-102512,2024-01-12,2024-01-15,Standard Class,Jessica Smith,Corporate,United States,Washington,West,Furniture,Chairs,580.88,8,0.1,49.97,0.08602465225175596,2024-01,2024
US-2024-102513,2024-04-11,2024-04-18,Second Class,Jennifer Rodriguez,Home Office,United States,Oregon,West,Office Supplies,Envelopes,17.19,1,0.1,2.13,0.12390924956369981,2024-04,2024
US-2022-102514,2022-09-04,2022-09-07,Standard Class,Patricia Lopez,Consumer,United States,Nevada,West,Technology,Machines,305.88,2,0.2,13.66,0.04465803583104486,2022-09,2022
US-2022-102515,2022-11-02,2022-11-03,Second Class,Robert Lopez,Corporate,United States,Oregon,West,Technology,Machines,172.6,2,0.0,13.02,0.07543453070683662,2022-11,2022
US-2022-102516,2022-07-07,2022-07-08,Standard Class,Barbara Martinez,Consumer,United States,Massachusetts,East,Technology,Copiers,1188.85,7,0.0,246.13,0.20703200571981328,2022-07,2022
US-2022-102517,2022-03-28,2022-04-04,Standard Class,Unknown Customer,Corporate,United States,Pennsylvania,East,Technology,Accessories,314.48,4,0.5,-45.32,-0.14411091325362502,2022-03,2022
US-2022-102518,2022-03-06,2022-03-13,Second Class,Jessica Anderson,Consumer,United States,Arizona,West,Technology,Machines,923.21,7,0.0,91.53,0.09914320685434516,2022-03,2022
US-2022-102519,2022-02-25,2022-03-03,First Class,Patricia Martin,Consumer,United States,Pennsylvania,East,Furniture,Furnishings,826.23,5,0.0,110.5,0.13373999975793666,2022-02,2022
US-2022-102520,2022-05-02,2022-05-07,Standard Class,James Moore,Home Office,United States,Ohio,Central,Technology,Accessories,97.73,6,0.1,10.13,0.10365292131382381,2022-05,2022
US-2022-102521,2022-12-01,2022-12-06,Standard Class,Barbara Brown,Corporate,United States,Alabama,South,Office Supplies,Art,66.63,7,0.0,13.14,0.19720846465556058,2022-12,2022
US-2022-102522,2022-05-22,2022-05-25,Second Class,Richard Anderson,Corporate,United States,North Carolina,South,Technology,Accessories,569.52,9,0.3,-110.02,-0.1931802219412839,2022-05,2022
US-2024-102523,2024-05-13,2024-05-14,Standard Class,David Taylor,Consumer,United States,Georgia,South,Office Supplies,Appliances,66.67,9,0.4,-3.63,-0.05444727763611819,2024-05,2024
US-2024-102524,2024-04-27,2024-05-03,Standard Class,Thomas Williams,Consumer,United States,Pennsylvania,East,Furniture,Tables,168.8,2,0.2,-11.58,-0.06860189573459716,2024-04,2024
US-2022-102525,2022-09-04,2022-09-09,Standard Class,Barbara Lopez,Consumer,United States,Wisconsin,Central,Office Supplies,Labels,23.16,3,0.15,1.56,0.06735751295336788,2022-09,2022
US-2024-102526,2024-09-14,2024-09-17,First Class,Elizabeth Jones,Home Office,United States,Texas,Central,Furniture,Tables,532.83,5,0.0,29.17,0.05474541598633711,2024-09,2024
US-2023-102527,2023-08-05,2023-08-10,First Class,Michael Martin,Home Office,United States,Wisconsin,Central,Furniture,Bookcases,770.73,6,0.0,78.23,0.10150117421146186,2023-08,2023
US-2024-102528,2024-02-08,2024-02-12,Standard Class,Charles Rodriguez,Home Office,United States,Massachusetts,East,Office Supplies,Supplies,69.49,6,0.1,13.08,0.1882285220895093,2024-02,2024
US-2022-102529,2022-03-16,2022-03-19,Standard Class,Jennifer Hernandez,Home Office,United States,Wisconsin,Central,Technology,Phones,853.4,5,0.15,84.11,0.09855870635106632,2022-03,2022
US-2022-102530,2022-05-27,2022-06-01,Standard Class,Michael Martin,Corporate,United States,Arizona,West,Office Supplies,Supplies,51.63,4,0.0,9.91,0.19194266899089676,2022-05,2022
US-2024-102531,2024-08-15,2024-08-17,First Class,Richard Williams,Home Office,United States,Pennsylvania,East,Office Supplies,Appliances,29.85,3,0.2,4.58,0.15343383584589615,2024-08,2024
US-2024-102532,2024-07-18,2024-07-19,First Class,David Miller,Corporate,United States,Tennessee,South,Technology,Copiers,959.45,8,0.0,147.81,0.15405701182969408,2024-07,2024
US-2022-102533,2022-06-20,2022-06-25,Standard Class,David Taylor,Consumer,United States,Alabama,South,Office Supplies,Storage,17.61,2,0.0,1.79,0.10164679159568428,2022-06,2022
US-2023-102534,2023-12-01,2023-12-03,Second Class,David Taylor,Corporate,United States,Tennessee,South,Office Supplies,Storage,46.67,2,0.1,6.2,0.13284765373901863,2023-12,2023
US-2023-102535,2023-06-12,2023-06-15,Standard Class,Thomas Miller,Consumer,United States,Wisconsin,Central,Technology,Machines,1212.97,5,0.0,96.93,0.07991129211769459,2023-06,2023
US-2024-102536,2024-08-25,2024-08-29,Standard Class,Elizabeth Garcia,Corporate,United States,Wisconsin,Central,Office Supplies,Labels,13.45,1,0.0,1.3,0.09665427509293681,2024-08,2024
US-2022-102537,2022-02-05,2022-02-08,Same Day,Karen Moore,Consumer,United States,Texas,Central,Furniture,Bookcases,846.72,7,0.1,-60.33,-0.07125141723356009,2022-02,2022
US-2022-102538,2022-05-30,2022-06-01,First Class,Barbara Martinez,Home Office,United States,Wisconsin,Central,Technology,Copiers,550.26,8,0.2,-24.39,-0.04432450114491331,2022-05,2022
US-2022-102539,2022-07-14,2022-07-19,First Class,James Martin,Home Office,United States,North Carolina,South,Technology,Copiers,733.62,3,0.0,114.48,0.15604809029197678,2022-07,2022
US-2022-102540,2022-09-09,2022-09-15,Standard Class,Robert Johnson,Home Office,United States,Nevada,West,Office Supplies,Envelopes,60.45,5,0.3,2.91,0.04813895781637717,2022-09,2022
US-2023-102541,2023-03-15,2023-03-19,Standard Class,Mary Johnson,Consumer,United States,Washington,West,Office Supplies,Labels,12.01,1,0.2,0.52,0.04329725228975854,2023-03,2023
US-2023-102542,2023-11-15,2023-11-20,Standard Class,Sarah Taylor,Home Office,United States,Michigan,Central,Office Supplies,Art,36.27,2,0.2,1.45,0.03997794320374965,2023-11,2023
US-2024-102543,2024-05-28,2024-06-03,Standard Class,Elizabeth Williams,Consumer,United States,Virginia,East,Technology,Accessories,110.48,1,0.5,-20.18,-0.18265749456915278,2024-05,2024
US-2023-102544,2023-10-19,2023-10-24,First Class,Charles Jones,Consumer,United States,Nevada,West,Technology,Accessories,202.97,1,0.15,9.69,0.04774104547470069,2023-10,2023
US-2024-102545,2024-08-15,2024-08-17,First Class,Jessica Brown,Corporate,United States,Ohio,Central,Office Supplies,Supplies,126.97,5,0.0,18.2,0.1433409466803182,2024-08,2024
US-2023-102546,2023-12-25,2023-12-28,Standard Class,Barbara Martinez,Consumer,United States,Texas,Central,Office Supplies,Envelopes,56.01,5,0.0,9.78,0.1746116764863417,2023-12,2023
US-2023-102547,2023-12-04,2023-12-10,Standard Class,Michael Martin,Consumer,United States,Oregon,West,Technology,Machines,920.04,6,0.2,64.11,0.0696817529672623,2023-12,2023
US-2023-102548,2023-04-18,2023-04-25,Standard Class,Linda Taylor,Consumer,United States,Florida,South,Office Supplies,Binders,29.53,2,0.2,1.87,0.06332543176430748,2023-04,2023
US-2023-102549,2023-11-12,2023-11-14,Standard Class,Thomas Taylor,Consumer,United States,New York,East,Furniture,Tables,1385.6,9,0.15,-65.34,-0.04715646651270208,2023-11,2023
US-2022-102550,2022-08-22,2022-08-27,Standard Class,Elizabeth Jones,Consumer,United States,Oregon,West,Office Supplies,Appliances,168.69,6,0.0,21.94,0.1300610587468137,2022-08,2022
US-2023-102551,2023-07-22,2023-07-26,Standard Class,Jennifer Martinez,Home Office,United States,Texas,Central,Technology,Machines,1319.16,8,0.0,156.6,0.11871190757754933,2023-07,2023
US-2024-102552,2024-06-07,2024-06-11,Standard Class,John Martin,Corporate,United States,Washington,West,Office Supplies,Envelopes,41.72,3,0.0,10.23,0.24520613614573347,2024-06,2024
US-2022-102553,2022-08-07,2022-08-13,First Class,Linda Martin,Corporate,United States,Texas,Central,Technology,Phones,337.13,4,0.3,-17.96,-0.05327321804645093,2022-08,2022
US-2022-102554,2022-11-19,2022-11-22,Standard Class,Barbara Brown,Consumer,United States,Washington,West,Furniture,Furnishings,865.1,7,0.0,-27.15,-0.031383655068778174,2022-11,2022
US-2024-102555,2024-09-16,2024-09-22,Standard Class,Jennifer Jones,Consumer,United States,Washington,West,Furniture,Furnishings,577.37,4,0.4,-105.01,-0.18187643971803177,2024-09,2024
US-2024-102556,2024-07-27,2024-07-29,Standard Class,Robert Davis,Corporate,United States,Massachusetts,East,Furniture,Tables,384.72,6,0.1,15.91,0.04135475150758993,2024-07,2024
US-2023-102557,2023-08-11,2023-08-17,Second Class,Michael Martin,Consumer,United States,Michigan,Central,Technology,Accessories,706.8,3,0.0,91.73,0.12978211658177705,2023-08,2023
US-2022-102558,2022-01-30,2022-01-31,First Class,Karen Moore,Consumer,United States,Tennessee,South,Technology,Phones,998.99,7,0.0,45.02,0.04506551617133305,2022-01,2022
US-2024-102559,2024-09-12,2024-09-16,First Class,Linda Martinez,Corporate,United States,Alabama,South,Office Supplies,Binders,32.68,3,0.4,-1.23,-0.03763769889840881,2024-09,2024
US-2023-102560,2023-04-19,2023-04-26,Standard Class,Mary Wilson,Consumer,United States,New Jersey,East,Technology,Copiers,490.06,5,0.2,9.85,0.020099579643308982,2023-04,2023
US-2023-102561,2023-09-04,2023-09-11,Standard Class,Karen Martin,Corporate,United States,Arizona,West,Furniture,Bookcases,665.53,8,0.2,-23.49,-0.03529517827896564,2023-09,2023
US-2023-102562,2023-12-19,2023-12-24,Standard Class,Joseph Anderson,Corporate,United States,Illinois,Central,Office Supplies,Art,17.54,1,0.0,3.62,0.2063854047890536,2023-12,2023
US-2024-102563,2024-09-22,2024-09-23,Second Class,Karen Martin,Corporate,United States,Florida,South,Technology,Accessories,924.95,7,0.0,19.63,0.021222768798313422,2024-09,2024
US-2024-102564,2024-05-30,2024-06-01,Same Day,John Martin,Home Office,United States,California,West,Furniture,Chairs,187.32,2,0.15,-4.25,-0.022688447576339955,2024-05,2024
US-2022-102565,2022-05-20,2022-05-23,Standard Class,Robert Johnson,Consumer,United States,Virginia,East,Furniture,Chairs,217.71,3,0.0,-2.35,-0.010794175738367552,2022-05,2022
US-2022-102566,2022-06-03,2022-06-06,Second Class,Joseph Johnson,Consumer,United States,Florida,South,Technology,Phones,188.68,2,0.15,3.33,0.017648929404282383,2022-06,2022
US-2023-102567,2023-03-20,2023-03-26,First Class,Jennifer Thomas,Corporate,United States,Massachusetts,East,Office Supplies,Binders,20.92,1,0.1,2.45,0.11711281070745698,2023-03,2023
US-2024-102568,2024-08-26,2024-08-29,Standard Class,Thomas Williams,Consumer,United States,Arizona,West,Technology,Accessories,1416.16,6,0.15,7.64,0.005394870636086318,2024-08,2024
US-2022-102569,2022-06-21,2022-06-22,Standard Class,Thomas Davis,Home Office,United States,Washington,West,Office Supplies,Paper,65.12,7,0.0,11.59,0.17797911547911546,2022-06,2022
US-2022-102570,2022-09-22,2022-09-23,Standard Class,Thomas Miller,Corporate,United States,Georgia,South,Technology,Machines,1046.37,8,0.1,144.89,0.1384691839406711,2022-09,2022
US-2022-102571,2022-12-31,2023-01-01,Standard Class,Karen Hernandez,Home Office,United States,North Carolina,South,Technology,Copiers,877.6,9,0.0,124.5,0.14186417502278942,2022-12,2022
US-2024-102572,2024-03-23,2024-03-25,First Class,Patricia Taylor,Consumer,United States,Georgia,South,Furniture,Tables,246.81,2,0.15,-8.11,-0.03285928446983509,2024-03,2024
US-2022-102573,2022-06-22,2022-06-26,Standard Class,Richard Hernandez,Home Office,United States,Wisconsin,Central,Office Supplies,Envelopes,73.84,5,0.1,6.25,0.08464247020585049,2022-06,2022
